#ProvID; Culture; Religion; TradeGoods; Citizens; Freedmen; Slaves; Tribesmen; Civilization; Barbarian; NameRef;AraRef
1575,armenian,armenian_religion,vegetables,0,1,1,2,40,0,Erebuni,Ayrarat
1576,armenian,armenian_religion,horses,10,5,5,3,40,0,Kainepolis,Syracene
1577,armenian,armenian_religion,honey,0,1,1,3,40,0,Motene,Ayrarat
1578,assyrian,zoroaster,dye,1,1,2,2,40,0,Orontes,Adiabene
1579,armenian,armenian_religion,vegetables,1,1,1,2,40,0,Ashnak,Syracene
1580,armenian,armenian_religion,leather,2,2,1,3,40,0,Katnakhpyur,Syracene
1581,armenian,armenian_religion,honey,0,4,2,2,40,0,Eruandakert,Armenia Superior
1582,armenian,armenian_religion,leather,0,2,1,2,40,0,Ani,Syracene
1583,armenian,armenian_religion,honey,1,2,1,3,40,0,Dzhrapi,Syracene
1584,albanian,caucasian_religion,wild_game,0,0,1,4,10,0,Utidorsi,Arran
1585,armenian,armenian_religion,wood,1,2,1,2,40,0,Shirakavan,Syracene
1586,ibero,armenian_religion,iron,0,1,1,3,25,0,Hokhmik,Gugark
1587,armenian,armenian_religion,cattle,0,0,1,3,40,0,Vardbach,Gugark
1588,armenian,armenian_religion,cattle,0,1,1,2,40,0,Kamo,Ayrarat
1589,armenian,armenian_religion,iron,1,1,1,3,40,0,Atarbegian,Ayrarat
1590,armenian,armenian_religion,wood,1,1,1,3,40,0,Dzhrarat,Ayrarat
1591,armenian,armenian_religion,fish,0,1,1,3,40,0,Karchakhpyur,Ayrarat
1592,armenian,armenian_religion,cattle,0,1,1,2,40,0,Akunk,Ayrarat
1593,cadusian,zoroaster,honey,3,4,1,4,35,0,Miyana,Kadousioi
1594,median,zoroaster,horses,2,3,3,4,35,0,Herakleia,Kossioi
1595,median,zoroaster,iron,6,6,5,7,40,0,Ekvatana,Media Magna
1596,median,zoroaster,glass,1,2,4,2,35,0,Apameia,Kossioi
1597,median,zoroaster,earthware,4,2,2,3,35,0,Harsin,Kossioi
1598,median,zoroaster,grain,5,7,3,3,35,0,Bisutun,Kossioi
1599,median,zoroaster,wood,4,6,2,2,35,0,Denabaran,Kossioi
1600,nabatean,arabian_pantheon,fish,1,0,0,1,35,0,Marah,Sinai
1601,median,zoroaster,leather,2,3,3,3,35,0,Nikaia Nialia,Kossioi
1602,median,zoroaster,cattle,1,4,2,2,35,0,Taq-e Bostan,Kossioi
1603,median,zoroaster,stone,0,0,0,3,35,0,Zagrou Pilai,Garamea
1604,egyptian,arabian_pantheon,glass,0,0,1,1,40,0,Phoinikon,Sinai
1605,armenian,armenian_religion,fish,0,1,1,2,40,0,Gezlu,Ayrarat
1606,armenian,armenian_religion,wood,0,1,1,2,40,0,Berdatekh,Ayrarat
1607,albanian,caucasian_religion,wood,0,0,1,3,10,0,Idzhevan,Arran
1608,albanian,caucasian_religion,leather,0,0,0,4,10,0,Berd,Arran
1609,ibero,caucasian_religion,wood,0,0,1,3,25,0,Kariglukh,Arran
1610,ibero,caucasian_religion,cattle,0,0,1,3,25,0,Sary-tepe,Gugark
1611,ibero,caucasian_religion,iron,1,2,2,1,25,0,Sagarejo,Kahetia
1612,ibero,caucasian_religion,cloth,3,3,3,2,25,0,Tbilisi,Kahetia
1613,armenian,armenian_religion,base_metals,0,3,2,3,40,0,Shalat,Syunik
1614,armenian,armenian_religion,wood,1,2,1,0,40,0,Sigan,Artshak
1615,armenian,armenian_religion,iron,0,1,1,3,40,0,Balaberd,Syunik
1616,armenian,armenian_religion,wood,0,1,1,0,40,0,Kapan,Artshak
1617,armenian,armenian_religion,grain,0,1,1,0,40,0,Nakorzan,Artshak
1618,armenian,zoroaster,leather,0,0,0,3,40,0,Mish,Paytankert
1619,armenian,zoroaster,wild_game,0,0,0,3,40,0,Dish,Paytankert
1620,median,zoroaster,cattle,1,1,1,0,35,0,Aharawan,Kadousioi
1621,median,zoroaster,vegetables,1,1,1,0,35,0,Arvandj,Kadousioi
1622,armenian,zoroaster,wood,1,1,1,0,40,0,Seqindel,Kadousioi
1623,armenian,armenian_religion,base_metals,0,1,2,2,40,0,Arevik,Syunik
1624,median,zoroaster,stone,1,1,1,0,35,0,Chaharla,Kadousioi
1625,median,zoroaster,horses,1,1,1,0,35,0,Kuh-i Bolagh,Kadousioi
1626,cadusian,zoroaster,vegetables,1,2,2,3,35,0,Mishkinshahr,Kadousioi
1627,cadusian,zoroaster,wild_game,4,1,3,2,35,0,Ardabil,Kadousioi
1628,cadusian,zoroaster,vegetables,2,2,1,4,35,0,Piri,Kadousioi
1629,cadusian,zoroaster,wild_game,2,2,4,1,35,0,Shorbulaq,Kadousioi
1630,albanian,zoroaster,fish,1,1,1,3,10,0,Langarkanan,Paytankert
1631,albanian,zoroaster,hemp,0,1,1,3,10,0,Spandaran,Paytankert
1632,albanian,zoroaster,vegetables,0,1,1,3,10,0,Balanrot,Paytankert
1633,albanian,caucasian_religion,fish,0,1,1,0,10,0,Bagawan,Caucasian Albania
1634,albanian,caucasian_religion,wood,0,1,1,0,10,0,Kamachia,Caucasian Albania
1635,albanian,caucasian_religion,honey,0,1,1,3,10,0,Nyudi,Caucasian Albania
1636,albanian,caucasian_religion,leather,2,1,1,4,10,0,Chabala,Caucasian Albania
1637,albanian,caucasian_religion,wood,0,0,0,4,10,0,Mingechaur,Arran
1638,albanian,zoroaster,grain,0,0,2,2,10,0,Warthan,Paytankert
1639,armenian,armenian_religion,honey,1,1,0,0,40,0,Amaras,Artshak
1640,armenian,armenian_religion,iron,2,2,1,1,40,0,Tigranakert,Artshak
1641,albanian,caucasian_religion,leather,0,1,0,3,10,0,Gumbati,Kahetia
1642,albanian,caucasian_religion,fish,0,1,1,2,10,0,Absheron,Caucasian Albania
1643,albanian,caucasian_religion,wild_game,0,0,1,3,10,0,Samukh,Kahetia
1644,albanian,caucasian_religion,steppe_horses,1,0,1,2,10,0,Paytakaran,Caucasian Albania
1645,albanian,caucasian_religion,vegetables,0,1,0,4,10,0,Shaki,Caucasian Albania
1646,albanian,caucasian_religion,wood,0,1,2,4,10,0,Gardman,Arran
1647,albanian,caucasian_religion,salt,0,1,1,1,10,0,Salyan,Caucasian Albania
1648,albanian,zoroaster,fish,0,0,0,3,10,0,Ghizil-Agaj,Paytankert
1649,albanian,zoroaster,cattle,0,0,0,3,10,0,Masalas,Paytankert
1650,armenian,armenian_religion,vegetables,0,1,1,1,40,0,Sisakan Inferior,Artshak
1651,albanian,caucasian_religion,steppe_horses,0,0,0,16,10,0,Shahargah,Arran
1652,albanian,zoroaster,steppe_horses,0,0,0,3,10,0,Talish,Paytankert
1653,aegean,roman_pantheon,fish,4,2,1,1,40,0,Kalymnos,Caria Litoralis
1654,albanian,zoroaster,cattle,0,1,1,2,10,0,Mochi,Paytankert
1655,albanian,caucasian_religion,wild_game,0,1,0,3,10,0,Kaladasht,Caucasian Albania
1656,albanian,caucasian_religion,wild_game,0,1,0,3,10,0,Zakatala,Caucasian Albania
1657,ibero,caucasian_religion,wild_game,1,2,2,2,25,0,Telavi,Kahetia
1658,ibero,caucasian_religion,wood,0,1,2,2,25,0,Shilda,Kahetia
1659,albanian,caucasian_religion,wood,0,1,0,3,10,0,Lagodekhi,Kahetia
1660,albanian,caucasian_religion,wild_game,0,0,0,3,10,0,Cambysene,Kahetia
1661,albanian,caucasian_religion,vegetables,0,0,0,4,10,0,Arash,Arran
1662,albanian,caucasian_religion,wood,0,1,1,2,10,0,Lupenia,Caucasian Albania
1663,armenian,armenian_religion,leather,0,1,1,1,40,0,Vaykunik,Artshak
1664,armenian,armenian_religion,leather,1,1,1,1,40,0,Arank,Artshak
1665,armenian,armenian_religion,cattle,0,1,1,2,40,0,Parsakank,Artshak
1666,armenian,armenian_religion,wood,1,1,1,1,40,0,Koght,Artshak
1667,armenian,armenian_religion,base_metals,1,1,1,2,40,0,Aghahechk,Artshak
1668,armenian,armenian_religion,vegetables,0,1,1,1,40,0,Vayots Dzor,Syunik
1669,armenian,armenian_religion,leather,0,1,1,2,40,0,Chahuk,Syunik
1670,albanian,caucasian_religion,wild_game,0,1,1,3,10,0,Partaw,Arran
1671,albanian,caucasian_religion,leather,0,0,0,4,10,0,Southwest Arran,Arran
1672,albanian,caucasian_religion,steppe_horses,0,0,1,2,10,0,Southeast Arran,Arran
1673,scythian,caucasian_religion,wild_game,1,1,1,0,10,0,Iberian Gates,Caucasian Iberia
1674,scythian,caucasian_religion,wild_game,1,3,3,0,10,0,Cumania,Scythia Transmontem
1675,nabatean,arabian_pantheon,fish,0,1,1,1,35,0,Pharan,Sinai
1676,ibero,caucasian_religion,earthware,5,3,5,1,25,0,Meschistha-Harmozike,Caucasian Iberia
1677,ibero,caucasian_religion,wood,0,1,2,2,25,0,Algeti,Gugark
1678,ibero,caucasian_religion,cattle,1,1,1,0,25,0,Seusamora,Kahetia
1679,ibero,caucasian_religion,wine,1,1,2,1,25,0,Kavtiskhevi,Caucasian Iberia
1680,ibero,caucasian_religion,wine,1,1,2,1,25,0,Zalissa,Caucasian Iberia
1681,ibero,caucasian_religion,honey,0,1,2,1,25,0,Aragvispiri,Caucasian Iberia
1682,nabatean,arabian_pantheon,gems,0,1,2,0,35,0,Rhaithou,Sinai
1683,ibero,caucasian_religion,cloth,1,1,2,2,25,0,Aghaiani,Caucasian Iberia
1684,nabatean,arabian_pantheon,cattle,0,1,1,1,35,0,Ain Hudera,Sinai
1685,ibero,caucasian_religion,wood,0,1,2,1,25,0,Uplistsikhe,Caucasian Iberia
1686,ibero,caucasian_religion,iron,2,1,2,3,25,0,Samshvilde,Gugark
1687,ibero,caucasian_religion,wine,1,1,1,0,25,0,Jhinvali,Kahetia
1688,nabatean,arabian_pantheon,fish,0,0,1,1,35,0,Nuweiba,Sinai
1689,ibero,caucasian_religion,wine,0,1,2,2,25,0,Urbnisi,Caucasian Iberia
1690,ibero,caucasian_religion,wood,1,2,2,2,25,0,Zghuderi,Caucasian Iberia
1691,ibero,caucasian_religion,cattle,2,2,2,1,25,0,Dedoplis,Caucasian Iberia
1692,ibero,caucasian_religion,wine,1,2,1,2,25,0,Tskhinvali,Caucasian Iberia
1693,nabatean,arabian_pantheon,gems,0,1,2,2,35,0,Oros Chorib,Sinai
1694,ibero,caucasian_religion,grain,1,1,1,2,25,0,Surium,Caucasian Iberia
1695,ibero,caucasian_religion,wood,0,1,1,3,25,0,Borjomi,Gugark
1696,ibero,caucasian_religion,grain,0,1,1,2,25,0,Leukothea,Gugark
1697,ibero,caucasian_religion,wood,0,2,1,1,25,0,Akhaltsikhe,Tayk
1698,armenian,armenian_religion,leather,1,2,1,2,40,0,Sinara,Armenia Superior
1699,ibero,caucasian_religion,wood,0,0,1,3,25,0,Mzetamze,Gugark
1700,ibero,caucasian_religion,wood,0,0,1,3,25,0,Zekari Pass,Gugark
1701,ibero,caucasian_religion,wood,0,1,1,2,25,0,Goderdzi Pass,Tayk
1702,ibero,armenian_religion,iron,0,1,1,3,25,0,Javakheti,Gugark
1703,ibero,caucasian_religion,wine,1,1,1,1,40,0,Bori,Colchis
1704,colchian,caucasian_religion,grain,2,1,1,0,40,0,Sarapanis,Colchis
1705,colchian,caucasian_religion,wine,1,1,1,0,25,0,Skandis,Suaneti
1706,colchian,caucasian_religion,cloth,2,1,1,1,40,0,Rhodopolis,Colchis
1707,colchian,caucasian_religion,wine,1,1,1,0,25,0,Kotais,Suaneti
1708,nabatean,arabian_pantheon,fish,0,0,0,2,35,0,Tell el-Mashraba,Sinai
1709,nabatean,arabian_pantheon,marble,0,0,0,2,35,0,Naqb Jedid,Sinai
1710,nabatean,arabian_pantheon,marble,0,0,0,1,35,0,Sina Boreios,Sinai
1711,colchian,caucasian_religion,wine,1,0,2,1,40,0,Telephis,Colchis
1712,roman,roman_pantheon,wine,2,3,2,6,40,0,Antinum,Aternum
1713,samnite,roman_pantheon,glass,5,5,1,2,30,0,Nuceria,Campania
1714,colchian,caucasian_religion,grain,1,1,2,1,40,0,Onogouris,Colchis
1715,colchian,caucasian_religion,base_metals,1,1,3,1,40,0,Archaiopolis,Colchis
1716,samnite,roman_pantheon,wine,4,4,2,3,30,0,Abellinum,Campania
1717,colchian,caucasian_religion,earthware,4,1,3,1,40,0,Chaladidi,Colchis
1718,samnite,roman_pantheon,olive,3,4,3,4,30,0,Aeclanum,Campania
1719,arverni,druidism,wine,0,2,0,3,20,0,Avitacum,Arvernia
1720,greco_pontic,roman_pantheon,cloth,5,1,2,0,40,0,Phasis,Colchis
1721,lemovician,druidism,wine,0,0,0,3,20,0,Fines,Lemovicia
1722,colchian,caucasian_religion,wine,1,1,1,0,40,0,Vashnari,Bekhyria
1723,colchian,caucasian_religion,fish,2,1,1,1,40,0,Pichvnari,Bekhyria
1724,colchian,caucasian_religion,cloth,1,1,1,1,40,0,Apasidam,Bekhyria
1725,colchian,caucasian_religion,wood,2,1,1,1,40,0,Bathys Limen,Bekhyria
1726,colchian,caucasian_religion,leather,1,1,1,2,40,0,Apsaros,Bekhyria
1727,colchian,caucasian_religion,fish,2,1,1,1,40,0,Kissa,Bekhyria
1728,armenian,caucasian_religion,honey,0,1,1,1,40,0,Morthoula,Tayk
1729,colchian,caucasian_religion,hemp,2,1,1,1,40,0,Athenon Akron,Bekhyria
1730,colchian,caucasian_religion,wood,3,1,3,2,40,0,Rhizaion,Bekhyria
1731,colchian,caucasian_religion,fish,1,0,0,2,40,0,Ophis,Bekhyria
1732,greco_pontic,roman_pantheon,hemp,1,1,2,3,40,0,Hyssos,Bekhyria
1733,greco_pontic,roman_pantheon,salt,1,1,2,2,40,0,Kaine Parembole,Machelonia
1734,greco_pontic,roman_pantheon,cloth,1,1,2,2,40,0,Trapezous,Machelonia
1735,colchian,caucasian_religion,wine,1,1,1,1,40,0,Ergeta,Colchis
1736,armenian,armenian_religion,wood,0,1,1,0,40,0,Vagharshakert,Tarawn
1737,colchian,caucasian_religion,fish,3,1,2,0,40,0,Ziganne,Colchis
1738,greco_pontic,roman_pantheon,fish,0,1,1,3,35,0,Gyenos,Abasgoi
1739,colchian,caucasian_religion,precious_metals,1,0,1,2,25,0,Tqvarcheli,Abasgoi
1740,colchian,caucasian_religion,wild_game,0,1,1,2,25,0,Tzibile,Abasgoi
1741,greco_pontic,roman_pantheon,wine,0,1,1,2,35,0,Dioskourias,Abasgoi
1742,colchian,caucasian_religion,wine,1,0,1,2,25,0,Anakopia,Abasgoi
1743,colchian,caucasian_religion,wine,0,1,1,3,25,0,Pityous,Abasgoi
1744,armenian,armenian_religion,stone,5,6,4,3,40,0,Karin,Armenia Superior
1745,colchian,caucasian_religion,fish,0,1,1,2,25,0,Masaitike,Abasgoi
1746,colchian,caucasian_religion,cattle,1,1,1,0,25,0,Itkhvissi,Suaneti
1747,armenian,armenian_religion,horses,0,2,1,2,40,0,Gymnias,Armenia Superior
1748,colchian,caucasian_religion,wild_game,1,1,1,0,25,0,Modinakhe,Suaneti
1749,colchian,caucasian_religion,wild_game,1,1,1,0,25,0,Brili,Suaneti
1750,colchian,caucasian_religion,wild_game,0,0,1,2,25,0,Klukhor Pass,Abasgoi
1751,armenian,armenian_religion,horses,0,1,1,1,40,0,Barantea,Armenia Superior
1752,armenian,armenian_religion,horses,1,1,2,2,40,0,Chorzene,Tayk
1753,ibero,armenian_religion,wine,0,1,1,2,25,0,Kola,Tayk
1754,ibero,armenian_religion,steppe_horses,0,1,1,1,25,0,Artahan,Tayk
1755,ibero,armenian_religion,leather,0,2,1,1,25,0,Colit,Tayk
1756,armenian,armenian_religion,cattle,0,1,1,1,40,0,Artanuji,Tayk
1757,armenian,armenian_religion,vegetables,0,1,1,2,40,0,Kaballa,Tayk
1758,armenian,armenian_religion,leather,0,1,1,2,40,0,Pharangion,Tayk
1759,armenian,armenian_religion,cattle,0,2,0,2,40,0,Sper,Armenia Superior
1760,armenian,armenian_religion,leather,1,2,1,1,40,0,Sinoria,Armenia Superior
1761,armenian,armenian_religion,stone,0,2,0,1,40,0,Charton,Armenia Superior
1762,armenian,armenian_religion,vegetables,0,1,1,2,40,0,Elegeia,Armenia Superior
1763,pontic,armenian_religion,wood,0,0,1,2,25,0,Darucinte,Armenia Maior
1764,armenian,armenian_religion,vegetables,1,1,1,2,40,0,Bizana,Armenia Superior
1765,armenian,armenian_religion,vegetables,0,1,1,3,40,0,Ioustiniane,Armenia Maior
1766,pontic,armenian_religion,leather,0,1,0,4,25,0,Altintepe,Armenia Maior
1767,pontic,armenian_religion,horses,0,1,1,2,25,0,Eriza,Armenia Maior
1768,pontic,armenian_religion,vegetables,0,1,0,3,25,0,Til,Armenia Maior
1769,pontic,armenian_religion,vegetables,0,1,1,2,25,0,Salmalasso,Armenia Maior
1770,pontic,anatolian_religion,cattle,1,2,1,2,25,0,Satala,Armenia Maior
1771,pontic,anatolian_religion,wood,0,1,1,2,25,0,Domana,Armenia Maior
1772,pontic,anatolian_religion,wood,0,1,1,3,25,0,Longini Fossatum,Armenia Maior
1773,pontic,anatolian_religion,stone,0,1,1,2,25,0,Tzantzakon,Armenia Maior
1774,macedonian,roman_pantheon,precious_metals,1,2,2,2,40,0,Samothrake,Rhodope
1775,greco_pontic,roman_pantheon,wood,0,1,2,1,40,0,Magnana,Machelonia
1776,pontic,anatolian_religion,cattle,0,1,1,2,25,0,Arauraka,Armenia Maior
1777,lycaonian,anatolian_religion,grain,1,2,2,2,40,0,Azareis,Phrygia Parorea
1778,pontic,armenian_religion,leather,0,1,1,2,25,0,Chorsabia,Armenia Maior
1779,pontic,anatolian_religion,vegetables,0,1,2,4,25,0,Olotoedariza,Armenia Minor
1780,isaurian,anatolian_religion,cattle,2,6,4,0,40,0,Lamatorma,Cilicia Trachea
1781,pontic,anatolian_religion,stone,0,1,0,2,25,0,Koloneia,Armenia Minor
1782,pontic,anatolian_religion,earthware,1,2,0,2,25,0,Nikopolis Armenia,Armenia Minor
1783,pontic,anatolian_religion,earthware,0,1,0,3,25,0,Anniaca,Armenia Minor
1784,isaurian,anatolian_religion,stone,1,2,3,0,40,0,Sbide,Pamphylia
1785,isaurian,anatolian_religion,leather,0,4,1,2,40,0,Ilistra,Isauria
1786,pontic,zoroaster,stone,0,0,1,2,25,0,Sauronisena,Machelonia
1787,pontic,zoroaster,cloth,0,1,0,3,25,0,Danae,Armenia Minor
1788,pontic,anatolian_religion,wood,0,1,1,4,25,0,Taulara,Pontus Colopene
1789,pontic,anatolian_religion,cloth,3,2,1,3,25,0,Syderos,Pontus Colopene
1790,pontic,anatolian_religion,cloth,0,2,3,5,25,0,Comana Pontica,Pontus Colopene
1791,pontic,anatolian_religion,leather,1,1,3,3,25,0,Ibora,Pontus
1792,pontic,anatolian_religion,wood,1,1,3,3,25,0,Kabeira,Pontus
1793,greco_pontic,roman_pantheon,wood,0,1,2,1,40,0,Polemonion,Machelonia
1794,lycaonian,anatolian_religion,vegetables,0,1,2,8,40,0,Kyzistra,Cappadocia
1795,greco_pontic,roman_pantheon,salt,1,1,1,1,40,0,Kotyora,Machelonia
1796,cappadocian,anatolian_religion,leather,2,4,4,6,25,0,Eusebeia,Cappadocia
1797,greco_pontic,roman_pantheon,stone,1,1,1,2,40,0,Koralla,Machelonia
1798,greco_pontic,roman_pantheon,hemp,0,1,2,2,40,0,Kerasous,Machelonia
1799,cappadocian,anatolian_religion,earthware,5,8,5,6,25,0,Mazaka,Cappadocia
1800,cappadocian,anatolian_religion,wild_game,1,3,2,8,25,0,Korama,Cappadocia
1801,pontic,anatolian_religion,wine,0,1,1,1,25,0,Matuasco,Machelonia
1802,cappadocian,anatolian_religion,vegetables,2,2,1,5,25,0,Euagina,Cappadocia Cataonia
1803,cappadocian,anatolian_religion,leather,0,2,3,5,25,0,Herpha,Cappadocia Cataonia
1804,pontic,anatolian_religion,wood,1,1,3,3,25,0,Boinasa,Pontus
1805,cappadocian,zoroaster,horses,1,4,3,6,30,0,Anisa,Cappadocia
1806,greco_pontic,roman_pantheon,hemp,0,1,2,1,40,0,Themiskyra,Machelonia
1807,greco_pontic,roman_pantheon,salt,0,2,3,2,40,0,Amisos,Paphlagonia Inferior
1808,greco_pontic,roman_pantheon,wood,3,2,2,1,40,0,Eupatoria,Paphlagonia Inferior
1809,greco_pontic,roman_pantheon,wine,1,2,1,3,40,0,Gadilon,Paphlagonia Inferior
1810,greco_pontic,roman_pantheon,hemp,2,2,3,3,40,0,Zaliches,Paphlagonia Inferior
1811,phrygian,anatolian_religion,salt,1,2,2,2,40,0,Parnassos,Galatia
1812,greco_pontic,roman_pantheon,fish,4,2,3,3,40,0,Sinope,Paphlagonia Inferior
1813,cappadocian,anatolian_religion,salt,3,2,3,5,25,0,Nyssa,Cappadocia Garsauritis
1814,greco_pontic,roman_pantheon,cloth,1,2,3,3,40,0,Stephane,Paphlagonia Inferior
1815,greco_pontic,roman_pantheon,cloth,2,2,2,3,40,0,Koloussa,Paphlagonia Inferior
1816,greco_pontic,roman_pantheon,fish,1,2,3,3,40,0,Karambis,Paphlagonia Inferior
1817,lycaonian,anatolian_religion,hemp,0,2,2,6,40,0,Zoropassos,Cappadocia
1818,lycaonian,anatolian_religion,leather,0,2,1,6,40,0,Ouenasa,Cappadocia
1819,pontic,anatolian_religion,earthware,10,2,5,4,25,0,Amaseia,Pontus
1820,cappadocian,zoroaster,hemp,4,3,5,4,25,0,Mokissos,Cappadocia Saravene
1821,pontic,anatolian_religion,precious_metals,0,1,2,3,25,0,Phazemoniton,Pontus
1822,pontic,anatolian_religion,cattle,0,2,4,4,25,0,Cromen,Pontus
1823,paphlagonian,anatolian_religion,cattle,2,2,2,4,25,0,Diakopa,Pontus
1824,paphlagonian,anatolian_religion,hemp,3,2,3,3,25,0,Andrapa,Pontus
1825,paphlagonian,anatolian_religion,leather,3,4,4,2,25,0,Taouion,Galatia Trocmi
1826,paphlagonian,anatolian_religion,hemp,2,1,3,4,25,0,Pteria,Pontus
1827,paphlagonian,anatolian_religion,wood,2,3,2,3,25,0,Pompeiopolis,Paphlagonia Superior
1828,paphlagonian,anatolian_religion,leather,4,5,2,4,25,0,Sallar,Paphlagonia Superior
1829,paphlagonian,anatolian_religion,cattle,0,2,2,3,25,0,Timonion,Paphlagonia Superior
1830,paphlagonian,anatolian_religion,wood,0,3,2,4,25,0,Kalekapi,Paphlagonia Superior
1831,paphlagonian,anatolian_religion,wood,3,1,2,4,25,0,Pimolisa,Pontus
1832,cappadocian,anatolian_religion,vegetables,0,2,3,5,25,0,Therma,Cappadocia Saravene
1833,pontic,anatolian_religion,vegetables,4,1,2,4,25,0,Dazimon,Pontus Colopene
1834,pontic,anatolian_religion,vegetables,0,2,2,5,25,0,Zela,Pontus Colopene
1835,aegean,roman_pantheon,base_metals,1,1,2,0,40,0,Delos,Aegean Islands
1836,cappadocian,anatolian_religion,cattle,0,2,3,3,25,0,Pteria,Cappadocia Saravene
1837,paphlagonian,anatolian_religion,vegetables,0,1,2,5,25,0,Carissa,Pontus
1838,pontic,anatolian_religion,iron,0,2,2,4,25,0,Pleuramis,Pontus Colopene
1839,pontic,anatolian_religion,iron,6,3,2,4,25,0,Sebastopolis,Pontus Colopene
1840,pontic,anatolian_religion,vegetables,0,2,2,4,25,0,Verisa,Pontus Colopene
1841,paphlagonian,anatolian_religion,cloth,0,3,3,2,25,0,Corniaspa,Galatia Trocmi
1842,pontic,anatolian_religion,cloth,0,1,0,3,25,0,Zara,Armenia Minor
1843,pontic,anatolian_religion,leather,0,1,0,2,25,0,Kamisa,Armenia Minor
1844,pontic,zoroaster,wild_game,1,2,0,0,25,0,Sebasteia,Armenia Minor
1845,pontic,anatolian_religion,grain,0,1,2,4,25,0,Phiara,Pontus Colopene
1846,pontic,anatolian_religion,vegetables,0,2,3,3,25,0,Pedachthoe,Pontus Colopene
1847,pontic,anatolian_religion,vegetables,0,1,0,2,25,0,Eudoixata,Armenia Minor
1848,cappadocian,anatolian_religion,vegetables,0,1,0,3,25,0,Zoana,Armenia Minor
1849,cappadocian,zoroaster,wild_game,0,1,2,4,25,0,Tonosa,Cappadocia Saravene
1850,pontic,anatolian_religion,wood,0,1,0,3,25,0,Gundusa,Armenia Minor
1851,cappadocian,anatolian_religion,wood,0,1,0,3,25,0,Euspena,Armenia Minor
1852,cappadocian,zoroaster,wood,0,4,2,3,25,0,Siniskolon,Cappadocia Melitene
1853,cappadocian,zoroaster,leather,0,2,1,1,25,0,Sartona,Sophene
1854,cappadocian,zoroaster,horses,4,2,2,2,25,0,Melitene,Cappadocia Melitene
1855,cappadocian,zoroaster,vegetables,1,2,1,0,25,0,Elegeia,Sophene
1856,cappadocian,anatolian_religion,stone,0,1,2,0,25,0,Anzita,Sophene
1857,cappadocian,anatolian_religion,wood,0,2,0,1,25,0,Chosomachon,Sophene
1858,cappadocian,anatolian_religion,salt,0,0,2,1,25,0,Daskosa,Sophene
1859,cappadocian,zoroaster,honey,0,2,0,4,25,0,Arka,Cappadocia Melitene
1860,cappadocian,anatolian_religion,cattle,1,1,2,3,25,0,Leugaisa,Cappadocia Melitene
1861,cappadocian,anatolian_religion,vegetables,0,1,1,4,25,0,Zizoatra,Cappadocia Melitene
1862,armenian,carthaginian_pantheon,cattle,3,2,3,2,40,0,Adatha,Comagene
1863,armenian,zoroaster,cattle,1,2,1,1,40,0,Nastai,Comagene
1864,armenian,carthaginian_pantheon,earthware,3,2,2,1,40,0,Nisos,Comagene
1865,cappadocian,zoroaster,wood,0,1,0,3,25,0,Miasena,Cappadocia Melitene
1866,cappadocian,zoroaster,wood,0,14,1,15,25,0,Korne,Sophene
1867,armenian,carthaginian_pantheon,stone,2,3,2,1,40,0,Germanikeia,Comagene
1868,aramaic,carthaginian_pantheon,wood,2,1,1,1,40,0,Tyba,Comagene
1869,aramaic,carthaginian_pantheon,olive,2,1,2,1,40,0,Rhabaine,Comagene
1870,aramaic,roman_pantheon,wine,0,0,0,1,40,0,Pylai Amanikai,Syria Cyrrestice
1871,aramaic,roman_pantheon,olive,0,0,0,1,40,0,Pylai Syriai,Syria Cyrrestice
1872,cilician,anatolian_religion,wine,1,3,4,0,40,0,Pylai Kilikiai,Cilicia Trachea
1873,cilician,roman_pantheon,honey,2,5,4,0,40,0,Eirenopolis,Cilicia Pedias
1874,ionian,roman_pantheon,grain,8,5,4,0,40,0,Epiphaneia,Cilicia Pedias
1875,cilician,roman_pantheon,cattle,8,5,3,0,40,0,Kastabala,Cilicia Pedias
1876,cilician,roman_pantheon,wood,1,5,4,0,40,0,Phlaouiopolis,Cilicia Pedias
1877,cilician,roman_pantheon,olive,2,5,4,0,40,0,Anazarbos,Cilicia Pedias
1878,cilician,roman_pantheon,iron,3,6,4,0,40,0,Sipha,Cilicia Pedias
1879,cilician,roman_pantheon,fish,3,5,3,0,40,0,Aigaiai,Cilicia Pedias
1880,cilician,roman_pantheon,grain,2,6,3,0,40,0,Mopsouhestia,Cilicia Pedias
1881,cilician,roman_pantheon,fish,2,5,3,0,40,0,Mallos,Cilicia Pedias
1882,cilician,roman_pantheon,grain,6,5,3,0,40,0,Adanos,Cilicia Trachea
1883,cilician,roman_pantheon,base_metals,6,3,3,0,40,0,Tarsos,Cilicia Trachea
1884,cilician,roman_pantheon,olive,1,4,2,0,40,0,Thebai,Cilicia Pedias
1885,isaurian,anatolian_religion,wine,0,2,3,2,40,0,Selge,Pisidia
1886,cappadocian,anatolian_religion,honey,1,1,0,5,25,0,Dalanda,Cappadocia Melitene
1887,cilician,roman_pantheon,wine,6,5,3,0,40,0,Soloi,Cilicia Trachea
1888,lycaonian,anatolian_religion,stone,0,1,2,6,40,0,Podandos,Cappadocia Garsauritis
1889,cilician,roman_pantheon,base_metals,2,5,4,0,40,0,Magarsa,Cilicia Trachea
1890,ionian,roman_pantheon,fish,5,3,3,0,40,0,Tracheia,Cilicia Trachea
